molecule,peak_value,unit,rel_intensity,source
aucubin,594.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,598.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,625.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,652.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,668.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,744.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,761.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,774.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,814.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,851.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,865.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,902.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,930.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,938.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,945.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,963.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,984.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,992.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1017.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1029.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1031.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1043.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1049.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1057.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1063.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1073.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1092.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1099.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1111.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1116.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1127.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1129.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1132.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1139.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1150.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1161.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1163.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1167.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1178.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1194.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1196.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1203.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1217.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1223.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1233.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1239.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1246.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1260.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1272.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1284.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1286.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1288.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1293.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1295.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1300.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1303.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1314.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1317.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1328.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1330.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1332.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1344.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1346.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1351.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1352.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1357.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1360.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1448.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1456.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1695.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,1698.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2812.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2825.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2864.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2868.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2878.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2879.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2883.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2888.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2889.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2898.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2956.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2985.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,2988.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3083.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3127.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3148.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3445.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3447.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3515.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3524.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3538.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
aucubin,3557.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,101.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,109.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,118.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,130.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,156.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,169.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,193.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,196.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,212.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,215.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,216.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,222.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,226.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,233.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,239.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,242.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,248.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,255.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,269.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,273.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,280.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,283.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,288.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,294.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,297.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,321.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,326.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,335.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,338.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,350.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,357.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,377.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,382.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,384.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,388.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,406.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,408.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,419.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,423.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,433.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,436.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,446.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,454.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,462.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,469.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,477.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,487.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,494.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,517.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,524.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,533.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,536.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,542.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,544.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,555.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,564.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,576.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,589.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,592.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,602.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,629.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,634.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,638.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,640.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,661.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,667.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,679.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,679.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,700.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,724.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,796.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,801.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,805.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,811.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,818.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,822.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,831.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,836.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,844.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,854.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,869.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,875.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,900.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,914.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,923.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,942.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,967.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,971.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,992.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1009.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1015.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1019.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1027.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1039.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1057.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1070.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1073.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1082.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1087.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1095.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1097.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1098.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1102.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1109.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1114.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1119.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1124.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1129.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1131.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1134.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1138.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1140.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1149.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1162.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1165.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1170.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1185.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1191.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1196.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1199.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1207.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1209.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1214.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1222.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1235.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1238.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1240.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1251.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1257.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1261.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1266.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1270.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1274.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1278.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1281.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1283.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1290.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1296.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1306.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1316.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1317.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1326.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1327.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1331.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1331.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1345.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1349.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1350.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1356.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1362.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1362.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1367.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1369.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1372.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1378.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1394.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1431.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1445.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1447.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1459.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1474.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1489.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1503.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1535.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1560.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1568.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1594.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1595.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,1604.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2806.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2814.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2819.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2825.8,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2859.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2861.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2866.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2883.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2915.0,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2919.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2953.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2969.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,2972.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3042.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3045.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3066.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3094.3,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3096.5,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3117.4,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3138.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3154.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3264.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3459.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3464.6,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3470.1,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3502.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3518.9,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3533.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3547.7,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
rutin,3554.2,cm^-1,,"COMPUTED GFN2-xTB (theoretical, non-experimental)"
